id,name,signup_date,last_login,age,income,country,email,phone,purchase_amount,preferred_contact,subscription,latitude,longitude,comments,product_codes,feedback_score,canceled,extra_json
381,,Jun 06 2021,"26 Mar, 2025",,"($55,779)",DEU,unknown@,(084) 243-1983,$125.60,phone,Yes,119.294465,-78.544636,no comment,"P715,P928,P928,P176",2,Y,"{""ref"": 7034, ""promo"": ""A""}"
955,Mikhail Khan,"23 Jan, 2023 00:28:45",2025/07/12,30,"$49,890",France,mikhail36@company.co.uk,+1-819-383-4770,$65.10,E-mail,FALSE,79.736901,39.735382,Great service!,P289,N/A,,"{""ref"": 2288, ""promo"": ""C""}"
185,Bob O'Reilly,N/A,June 11 2025,,$89k,Germany,bob88@example.com,114-577-5847,$233.64,—,Subscribed,35.283711,-124.597474,,P376,five,N,"{""ref"": 3320, ""promo"": ""C""}"
887,李 BROWN,"25 Apr, 2023",08-02-25,16,"€56,377",Germany,李75@company.co.uk.,+1-694-135-1284,$84.32,—,unsubscribed,-31.289354,-11.319482,<script>alert('x')</script>,"P574,P854,P163,P809",2,no,"{""ref"": 2809, ""promo"": ""C""}"
359,O'Neil D'Amico,07-08-21,April 09 2025,33,$70k,España,oneil77 at gmail.com,622-117-3277,$285.00,phone,unsubscribed,-74.976465,137.669893,   spaced out   ,"P667,P432,P275",3,N,"{""ref"": 6122, ""promo"": ""A""}"
37,Mikhail García,Mar 04 2025,May 19 2024,,"$79,677",Uk,mikhail20@hotmail.com,971-870-7286,$212.69,Email,TRUE,26.933922,125.720428,Great service!,"P692,P174,",1,,"{""ref"": 1987, ""promo"": ""A""}"
340,"name,signup_date,age,income",2021/02/15,February 23 2025,45,"€59,465",France,header@example.com,6397561547 ext.123,$60.22,Phone,0,9999,9999,REF: 000123,P179,4,yes,"{""ref"": 1277, ""promo"": ""A""}"
910,Élodie Khan,06-08-25,May 21 2024 00:28:45,43,48031 USD,Australia,élodie36@mail.org,+44 2739 643316,$148.76,,,-5.810289,38.122853,,"P256,P782,P811",4,,"{""ref"": 8204, ""promo"": ""B""}"
755,Anne-Marie Johnson,08-25-22,2024-02-03,unknown,$33k,Uk,annemarie20@hotmail.com,3196025092,$62.64,,TRUE,88.110960,66.353130,REF: 000123,"P141,P931,P611,P767",3,no,"{""ref"": 9294, ""promo"": null}"
421,Charlie D'Amico,10-06-22,29/06/2025,,"$37,015",france,charlie91@company.co.uk,0470 847 795,$-82.42,—,0,88.892710,136.913314,no comment,P963,3,,"{""ref"": 2061, ""promo"": ""C""}"
150,Bob Nguyen,2024-12-12,2025/09/26,unknown,"$53,991",france,bob13@mail.org,2525715099,$90.01,Email,N,128.050729,40.008048,no comment,"P342,P855,P538",no score,no,"{""ref"": 5859, ""promo"": ""B""}"
10,李 Brown,05-Oct-2024,Apr 22 2024,42,"$57,108",AUS,李87@company.co.uk,0480 699 016,$95.91,phone,FALSE,-20.038088,-82.314349,N/A,"P870,P951,P531",N/A,yes,"{""ref"": 4673, ""promo"": ""A""}"
46,Diana Lopez,2023/06/19,2025-08-07,unknown,"$87,076",USA,diana56 at company.co.uk,0437 966 033,$204.30,email,0,-25.291593,-74.306936,,P368,3,,"{""ref"": 7367, ""promo"": null}"
96,Anne-Marie Nguyen,2025/08/12,03-25-24,unknown,"$17,415",france,annemarie5@gmail.com,+1-681-472-1458,$115.56,Phone,FALSE,-7.355564,172.811727,REF: 000123,"P723,P968,P424,P365",2,,"{""ref"": 9132, ""promo"": null}"
923,Zoë O'Reilly,22/04/2024 00:28:45,Dec 13 2024,61,51317 USD,United Kingdom,zoë41@example.com,+1-492-662-2477,$236.26,Email,FALSE,13.768003,-56.855004,Great service!,P247,5,,"{""ref"": 8021, ""promo"": ""C""}"
134,José BrownJr,"18 Dec, 2022","24 May, 2024",unknown,"$66,999",Brazil,josé12@mail.org,008-943-4681,$29.96,Phone,Yes,1.059962,40.123525,no comment,"P405,P686,P854,P105",5,,"{""ref"": 9737, ""promo"": ""B""}"
549,Bob O'Reilly,Nov 22 2022,03-14-24,unknown,"$52,161",USA,bob11@hotmail.com,0471 232 036,$193.74,,FALSE,64.577570,89.408107,<script>alert('x')</script>,"P654,P819,P779,P896",4,Y,"{""ref"": 4984, ""promo"": ""B""}"
561,Mikhail García,Sep 28 2021,"22 Jul, 2024",31,"$103,965",USA,mikhail95@company.co.uk,+44 2752 800161,$149.77,E-mail,0,61.798710,-5.365922,Loved it 😊,"P790,P220,P935",2,no,"{""ref"": 5562, ""promo"": null}"
299,Élodie Nguyen,11-Sep-2024,never,unknown,"$54,766",United States,élodie2@gmail.com,875-082-7681,$66.47,,0,33.864247,-22.462875,   spaced out   ,"P595,P238,P488",,,"{""ref"": 2478, ""promo"": null}"
291,李 Johnson,2023-04-27,"13 Sep, 2025",unknown,"$60,076",Uk,李10@mail.org,950-264-8016,$154.96,E-mail,No,-34.874348,44.602501,no comment,"P574,P858",2,Y,"{""ref"": 1229, ""promo"": ""B""}"
416,anne-marie BROWN,2021-12-30,18/06/2025,35,"$77,423",Brasil,annemarie66@mail.org,+44 8870 584168x99,$93.29,E-mail,unsubscribed,18.529718,117.614650,N/A,"P578,P865,P688",4,Y,"{""ref"": 6317, ""promo"": null}"
314,Zoë Khan,"12 Dec, 2022",04-Jan-2024,57,69992 USD,Spain,zoë41@company.co.uk,,$67.89,—,1,57.201359,-103.135908,N/A,"P974,P748",1,Y,"{""ref"": 7496, ""promo"": ""C""}"
422,Alice Lopez,05-Jul-2022,07-03-24,unknown,"$87,523",DEU,alice86 at mail.org,(188) 129-8861,$276.67,,Yes,21.718886,-107.527641,N/A,P994,4,N,"{""ref"": 3358, ""promo"": null}"
658,李 Smith,2025-05-12,08-19-25 00:28:45,,"$22,016",France,李81@company.co.uk.,547-607-5121,$-106.57,email,TRUE,61.363568,-100.354069,REF: 000123,"P639,",3,yes,"{""ref"": 5806, ""promo"": ""A""}"
123,O'Neil Smith,"29 Feb, 2024",2024/01/15,unknown,"$111,885",United Kingdom,oneil12@hotmail.com,0463 632 123,$189.69,,Subscribed,-19.359881,113.975798,no comment,"P658,P533,P586",2,yes,"{""ref"": 8786, ""promo"": ""C""}"
860,José O'Reilly,11-Feb-2025,never,unknown,"$114,602",Spain,josé39@hotmail.com,+1-669-744-6970,$165.64,—,No,-54.632346,-103.771490,no comment,"P605,P658,P564",4,Y,"{""ref"": 6275, ""promo"": ""C""}"
835,zoë NGUYEN,N/A,10/07/2024,55,"€24,425",USA,zoë5@mail.org,2408860969,$42.39,Email,No,17.364074,113.178211,Loved it 😊,P953,3,Y,"{""ref"": 1421, ""promo"": ""A""}"
362,Zoë Smith,2022/02/01,"23 Jan, 2024",65,"$89,684",Brasil,zoë57@hotmail.com,+44 5958 281902,$327.17,Phone,Y,39.483652,140.492899,Loved it 😊,"P183,P573,P114,P436",3,yes,"{""ref"": 2620, ""promo"": ""C""}"
337,Charlie Smith,2024/01/03,Apr 20 2024,,"€71,719",Spain,charlie46@hotmail.com,(580) 002-7221,$40.13,Phone,TRUE,56.503856,45.247515,REF: 000123,"P687,P808",4,,"{""ref"": 2422, ""promo"": null}"
136,O'Neil Smith,Aug 13 2022 00:28:45,2024-07-20,43,"$107,050",Spain,oneil82@company.co.uk,5199663658x99,$227.63,email,Yes,-13.656479,85.119925,REF: 000123,P759,5,Y,"{""ref"": 9548, ""promo"": ""B""}"
880,Charlie Johnson,May 28 2025,17/06/2025 00:28:45,,"$59,442",Uk,charlie72@hotmail.com,+1-257-953-5644,$64.89,—,1,74.304144,39.730683,,"P635,P500",2,yes,"{""ref"": 1272, ""promo"": ""B""}"
710,Alice García,Aug 30 2025,2025/11/05 00:28:45,unknown,56076.0 AUD,france,alice11@example.com,(398) 724-5819,$213.82,E-mail,Yes,29.710078,20.368234,   spaced out   ,"P807,P663",3,,"{""ref"": 8818, ""promo"": ""B""}"
770,Sara LopezSr,"31 Jan, 2025",07-Dec-2024 00:28:45,27,"$68,271",united states,sara85@mail.org,+44 3199 467099,$236.08,Phone,Y,-42.990762,70.183123,Loved it 😊,P625,4,no,"{""ref"": 9833, ""promo"": ""B""}"
652,Bob Nguyen,"31 Mar, 2025 00:28:45",25-Feb-2025,76,"$97,909",Brasil,bob20@gmail.com,+44 7022 380453,$168.17,email,0,-84.160180,57.138350,<script>alert('x')</script>,P732,2,,"{""ref"": 5387, ""promo"": null}"
368,josé CHEN,09-02-21 00:28:45,12-12-23 00:28:45,,"$84,957",Brazil,josé4@mail.org,+44 4963 225174,$85.47,phone,Y,-5.168310,172.477778,no comment,P136,4,N,"{""ref"": 1823, ""promo"": null}"
982,Élodie KhanSr,07-Mar-2024,Oct 22 2024,36,"$77,261",España,élodie79@example.com,6724089628,$141.25,Phone,0,-59.625101,168.597706,N/A,"P559,P163,P164,P793",4,Y,"{""ref"": 1118, ""promo"": ""C""}"
925,Zoë D'Amico,10-01-24,"05 Oct, 2025",42,$114k,AUS,zoë95@company.co.uk,+44 3971 819059,$159.44,phone,N,12.815853N,130.835368E,Loved it 😊,"P387,P143,P784,P534",1,,"{""ref"": 4856, ""promo"": ""B""}"
620,O'Neil Chen,04-Nov-2023 00:28:45,never,,"$46,293",Uk,oneil47@gmail.com,+44 8173 418807,$186.67,Email,N,76.882281,169.173549,no comment,"P997,P596,P924",5,Y,"{""ref"": 9836, ""promo"": ""C""}"
9,O'Neil Khan,2023/08/07,2025/07/04,20,"$64,921",USA,oneil86@mail.org,+44 9868 727743,$179.08,phone,1,-74.071350,-109.446170,REF: 000123,"P378,P443",2,no,"{""ref"": 3503, ""promo"": ""B""}"
98,José D'Amico,"20 Sep, 2022",11-Dec-2023,unknown,"$69,164",Uk,josé57 at mail.org,+44 8235 784521,$44.81,Email,FALSE,-57.261585,-55.559778,no comment,P418,1,yes,"{""ref"": 8649, ""promo"": ""A""}"
991,Anne-Marie Chen,NA,"26 Mar, 2024",unknown,"$74,607",united states,annemarie85@hotmail.com,995 719 4770,$111.96,Email,N,-41.760492,148.394965,Loved it 😊,"P934,P328,P457,P739",2,yes,"{""ref"": 1180, ""promo"": ""C""}"
349,Alice Johnson,08/09/2025,2024-03-14,,"$111,437",france,alice80@example.com,+1-712-227-6433,$121.66,email,Y,55.152651,-14.673644,<script>alert('x')</script>,"P795,P428,P801,P930",2,N,"{""ref"": 1024, ""promo"": ""B""}"
510,Mikhail D'Amico,16-Dec-2024,17-Dec-2024,34,"$72,516",France,mikhail21@mail.org,(804) 247-9600,"$12,398.19",—,FALSE,-80.699630,1.726415,N/A,"P394,P271",2,N,"{""ref"": 6996, ""promo"": ""C""}"
977,Diana Smith,2024/10/23,"18 Jul, 2025",22,"$67,145",Spain,diana49@example.com,0492 558 300,$52.39,,0,-47.631013,-2.026508,Loved it 😊,"P862,P396,P731",no score,N,"{""ref"": 5755, ""promo"": ""B""}"
704,Zoë D'Amico,05-20-25,2025-11-23,unknown,127779.0 AUD,united states,zoë98@mail.org,+44 1291 842519,$19.61,—,0,83.754490,-161.849962,<script>alert('x')</script>,"P325,P809",3,,"{""ref"": 9032, ""promo"": ""A""}"
747,Alice García,01-26-21,"25 Dec, 2023",78,"$82,225",Brazil,alice13@company.co.uk,+1-975-570-8267,$165.90,E-mail,1,12.889377,-113.458177,no comment,"P385,P864,P240",4,no,"{""ref"": 1307, ""promo"": ""A""}"
22,李 Brown,20-Jul-2023,"18 Aug, 2025",29,"$60,127",Germany,李87 at mail.org,4024455022,$101.23,Email,No,-14.866019,-100.041188,Loved it 😊,"P529,P564,P449,P261",5,,"{""ref"": 2391, ""promo"": ""A""}"
483,Sara García,"26 May, 2025",2025/02/18,unknown,,Australia,sara48@company.co.uk,0491 423 302,$190.59,Email,0,41.195060,-145.656260,,"P738,P647",N/A,yes,"{""ref"": 2101, ""promo"": ""B""}"
987,O'Neil Chen,01/11/2022,07-24-25,39,"$46,225",España,oneil85@company.co.uk,224-263-7836,$133.44,—,Y,59.830388,176.984763,,"P588,P455,P725,",3,,"{""ref"": 2479, ""promo"": null}"
406,,17-Jul-2024,05-29-24,unknown,$94k,Uk,user at domain.com,,$100.00,—,No,58.036027,128.722442,N/A,"P808,P547,P826",3,,"{""ref"": 7840, ""promo"": ""B""}"
785,Charlie LopezJr.,12-24-23,never,unknown,$87k,Spain,charlie71@hotmail.com,969-108-2965,$12.03,,1,85.780984,52.416928,N/A,"P485,P365,P574,P668",1,,"{""ref"": 5284, ""promo"": ""C""}"
938,Diana D'Amico,14-Jun-2024,never,,"$44,249",Australia,diana27@gmail.com,973-451-3599,$178.56,Email,Yes,-77.753283,-65.914510,,"P578,P361",,Y,"{""ref"": 7336, ""promo"": ""C""}"
811,Alice D'Amico,06-29-23,04-06-25,88,"$2,096",france,alice82@company.co.uk,0451 660 323,$188.64,Email,unsubscribed,2.317454,-64.492365,Great service!,"P915,P761,P930,P178",five,,"{""ref"": 4645, ""promo"": ""B""}"
867,Alice García,26/09/2025,never,unknown,"$7,947",AUS,,0451 199 065,$164.25,,FALSE,-56.560148,-149.412136,no comment,P933,5,,"{""ref"": 3807, ""promo"": null}"
479,,May 12 2024,"09 Dec, 2023",unknown,"$71,554",Brazil,@missing.com,+44 1402 503857,$281.94,Phone,,-76.845319,44.043575,Loved it 😊,"P686,P350,P876",4,N,"{""ref"": 6293, ""promo"": ""C""}"
591,Anne-Marie Nguyen,06-01-21,2025/01/03,,123195.0 AUD,USA,,5269901523,$72.61,,TRUE,-8.142418,62.923069,Great service!,"P351,P466",1,N,"{""ref"": 1480, ""promo"": null}"
492,Charlie Smith,05-Nov-2024 00:28:45,17/02/2024,unknown,"$23,720",United Kingdom,charlie89@gmail.com,+1-403-348-0153,$119.03,,FALSE,16.403455,-112.991077,   spaced out   ,"P367,P379,P526",4,Y,"{""ref"": 8166, ""promo"": null}"
842,Alice Lopez,2021/07/23,2024/06/09,,"$67,988",United Kingdom,alice85@gmail.com,167 608 9601 ext.123,$252.29,email,1,69.206171,19.437572,   spaced out   ,"P469,P665,P233,P873",1,,"{""ref"": 5924, ""promo"": ""C""}"
47,José Brown,2021/05/11,never,33,"$72,844",AUS,josé63@mail.org,0427 422 579,"$16,120.38",,Subscribed,53.693132,53.987015,,"P801,P603,P525,P827",N/A,N,"{""ref"": 5785, ""promo"": ""A""}"
365,Zoë Smith,11-13-22,2024/11/22,8,"$44,804",United Kingdom,zoë87 at mail.org,837-727-0289,$-223.76,phone,1,-29.662551,-117.445826,no comment,"P926,P361,P362,P170",N/A,,"{""ref"": 8566, ""promo"": ""C""}"
297,Alice Smith,05/03/2021,2025-09-04,,"($56,036)",Australia,alice66@mail.org,586-605-9867,$117.82,—,Subscribed,-62.991240,-63.116666,REF: 000123,"P850,P702,P532",5,yes,"{""ref"": 3912, ""promo"": ""B""}"
50,李 Nguyen,2020/12/22,never,62,"€77,156",France,李90@hotmail.com,712-938-7005,$-9.02,Phone,N,-84.509955,-166.554652,no comment,P420,2,,"{""ref"": 3340, ""promo"": ""A""}"
488,Élodie Lopez,03-14-25,2024-12-09,21,"$29,720",Brazil,élodie49@gmail.com,,$178.46,—,TRUE,-55.513270,150.566071,REF: 000123,"P136,P196",4,N,"{""ref"": 4613, ""promo"": null}"
225,Anne-Marie Brown,2023-05-12 00:28:45,12-04-24,unknown,"$86,177",France,,0422 700 934,$254.71,email,,-2.399591,134.432366,no comment,"P130,P609",3,,"{""ref"": 6260, ""promo"": ""A""}"
751,Diana D'Amico,10-Feb-2025 00:28:45,—,,"$111,324",Brasil,diana69@hotmail.com,+1-006-658-4843,$207.10,Email,Yes,-63.841195,2.050828,Great service!,"P818,P931",5,,"{""ref"": 9134, ""promo"": ""A""}"
220,Anne-Marie Khan,2022-09-24,13/02/2024,16,"$43,714",United Kingdom,annemarie69@hotmail.com,7127058772,$81.29,,0,66.921042,-101.082965,<script>alert('x')</script>,"P897,P211",3,,"{""ref"": 8731, ""promo"": ""A""}"
966,Charlie Johnson,08-22-23 00:28:45,13/12/2024 00:28:45,unknown,"$46,172",Brazil,charlie14@example.com,+1-705-939-6701,$175.67,email,Y,-14.165841,121.982161,no comment,"P369,P495",5,yes,"{""ref"": 8967, ""promo"": null}"
851,李 Nguyen,Feb 06 2021,07-Dec-2023 00:28:45,unknown,"$24,829",Uk,李81@example.com,099-387-2112,$166.87,phone,unsubscribed,8.225274,-106.536820,Great service!,P477,3,,"{""ref"": 6724, ""promo"": ""C""}"
762,Mikhail García,Feb 18 2025,05-19-25,,,Brazil,mikhail74@example.com,0487 559 875,$124.10,—,0,-49.561668,-36.240271,<script>alert('x')</script>,"P150,P925",2,Y,"{""ref"": 5032, ""promo"": ""B""}"
319,Charlie Nguyen,Aug 07 2022,never,65 yrs,"$69,866",DEU,charlie74@mail.org,+1-023-200-1867,$24.33,,TRUE,-26.030778,102.165042,no comment,"P293,P481,P492",2,,"{""ref"": 5740, ""promo"": ""C""}"
648,Bob O'Reilly,01/03/2021 00:28:45,NA,,"$82,784",Germany,bob31@example.com,+44 1515 474691,$128.46,,Yes,-28.087616,83.880039,<script>alert('x')</script>,"P133,P964",5,Y,"{""ref"": 9934, ""promo"": ""B""}"
202,O'Neil Chen,10-04-25,06-May-2024,39,"$23,799",AUS,oneil22@mail.org,0495 298 006,$-55.90,Phone,,-60.547712N,106.131438E,Loved it 😊,"P648,P303,P260",3,N,"{""ref"": 7125, ""promo"": ""C""}"
563,Mikhail Lopez,2021-11-16,09-16-25,,"$58,411",Spain,mikhail63@hotmail.com,0452 377 487,$219.00,email,0,72.319325,-106.749813,   spaced out   ,P260,1,,"{""ref"": 3677, ""promo"": ""B""}"
623,Mikhail García,28/04/2023,"02 May, 2024",unknown,"$77,033",france,mikhail65@mail.org,470-481-1301,$152.69,Phone,1,-45.059589,-85.230955,N/A,"P199,P622,P906",4,Y,"{""ref"": 1353, ""promo"": ""B""}"
969,Charlie O'Reilly,2024/01/04 00:28:45,May 01 2025,10,"€40,966",Spain,charlie58@company.co.uk,+1-322-607-3478,$49.74,E-mail,TRUE,46.196379,29.676628,Loved it 😊,"P895,",2,N,"{""ref"": 4576, ""promo"": ""B""}"
64,Élodie Chen,2021/01/23,2024-07-08,unknown,"$67,024",España,élodie11@company.co.uk,+1-074-329-2712,$70.18,,Yes,-77.186043N,-65.168773E,Loved it 😊,"P114,P429,P875",2,N,"{""ref"": 6641, ""promo"": ""C""}"
805,José Brown,2023/12/24,07-11-24,unknown,"$96,315",France,josé70@mail.org,0428 095 728,$46.69,Phone,Subscribed,79.570480,-72.621916,N/A,"P746,P758,P702",1,no,"{""ref"": 5789, ""promo"": ""C""}"
605,Mikhail Johnson,Dec 07 2020,2025/03/14,53,"$53,962",Germany,mikhail49 at example.com,(620) 785-6227,$115.06,email,,-39.893673,107.385551,no comment,P674,N/A,Y,"{""ref"": 4609, ""promo"": null}"
246,李 Chen,24/01/2025,Jan 12 2025,46,"$53,896",USA,李26@gmail.com,0443 379 766,$197.13,Phone,No,-31.134031,60.333619,,"P244,P340,P631",1,yes,"{""ref"": 3598, ""promo"": ""C""}"
443,O'Neil García,09/04/2021 00:28:45,2025-06-04,5,"€64,596",Uk,oneil46@gmail.com,804-850-2206,$264.04,phone,N,-77.080355,65.742200,Loved it 😊,"P718,P598,P186,P718,",N/A,N,"{""ref"": 6596, ""promo"": null}"
896,Charlie Nguyen,March 11 2021,08-Oct-2024,17,"$53,932",España,charlie47@mail.org,129-182-3637,$-31.20,Email,N,-59.756391,-52.272976,no comment,P257,N/A,no,"{""ref"": 8444, ""promo"": ""C""}"
575,José Brown,Aug 11 2021,2025-04-20,,"$40,380",United Kingdom,josé45@hotmail.com,608-164-1804,$90.36,Phone,unsubscribed,73.410932,2.541473,no comment,"P139,P923,P893",3,yes,"{""ref"": 5595, ""promo"": ""C""}"
1,Alice García,2025/05/07,never,unknown,"$56,543",United Kingdom,alice1@hotmail.com,(116) 155-9407,$171.82,—,unsubscribed,-61.916645,-123.841973,no comment,P777,,Y,"{""ref"": 7227, ""promo"": ""C""}"
540,Zoë O'Reilly,2024-08-30,never,unknown,"$26,534",United Kingdom,zoë42@company.co.uk,820-632-2801,$175.43,E-mail,1,36.982949,-26.063520,N/A,"P615,P693,P431",1,,"{""ref"": 7831, ""promo"": ""A""}"
768,Élodie Johnson,03-22-22,Feb 04 2024,,"$97,435",Australia,élodie30@company.co.uk.,+1-518-251-1031,$-268.62,—,unsubscribed,-60.937590,-10.173658,REF: 000123,"P524,P539,P179",4,Y,"{""ref"": 2511, ""promo"": ""C""}"
763,O'Neil Chen,07-30-21,01-20-25,79,"$58,474",Spain,oneil36@mail.org,0434 190 671x99,$160.02,email,unsubscribed,-29.845311,83.113324,Loved it 😊,P488,2,no,"{""ref"": 6824, ""promo"": ""C""}"
869,José Smith,null,06/04/2025,unknown,"$78,777",France,josé93@mail.org,762-933-6983,$-45.21,Phone,unsubscribed,42.683835,-166.783340,no comment,"P177,P780,P613,P126",5,,"{""ref"": 2022, ""promo"": ""C""}"
690,Diana KhanJr.,Mar 10 2024,never,13,57584 USD,Uk,diana3@company.co.uk,5026134097,$86.72,Email,TRUE,35.489465,-110.363277,N/A,"P430,P393,P771,P104",2,,"{""ref"": 2866, ""promo"": null}"
188,李 ChenJr.,09-Oct-2025,"29 Mar, 2025",88,"$67,146",Germany,李8@example.com,+1-497-501-9803,$146.76,email,1,27.943557,18.308653,Great service!,"P738,P804,P305,P217,",1,,"{""ref"": 2587, ""promo"": ""B""}"
407,Diana Khan,2021-02-26,Sep 16 2024 00:28:45,,,France,diana77@mail.org,4311326611,$183.48,email,TRUE,-23.188964,36.386700,no comment,P708,2,N,"{""ref"": 1296, ""promo"": ""C""}"
149,Zoë Johnson,N/A,01/12/2024,50,"$31,773",United Kingdom,zoë77 at gmail.com,+44 3353 310600,$78.04,Phone,,27.494299,-94.254199,<script>alert('x')</script>,P525,2,,"{""ref"": 4393, ""promo"": null}"
752,Zoë Nguyen,11-22-25,2025/01/14,unknown,$102k,Germany,zoë34@example.com,+1-501-985-7547,$271.78,email,FALSE,68.046032,20.834523,N/A,"P622,P268",3,yes,"{""ref"": 4665, ""promo"": ""B""}"
369,,Nov 10 2022,2025-10-28,unknown,68108 USD,Australia,@missing.com,+1-017-325-9007,$25.68,,Y,33.538895,-154.929187,no comment,"P653,P932",1,,"{""ref"": 7387, ""promo"": null}"
964,,01/04/2021,11/07/2025,23,"$37,485",United Kingdom,@missing.com,0442 689 880,$29.38,E-mail,TRUE,-67.454778,55.983590,   spaced out   ,"P662,P480,P503,P941",2,yes,"{""ref"": 3253, ""promo"": null}"
27,Charlie García,Apr 06 2021 00:28:45,Nov 05 2025 00:28:45,26,$78k,España,charlie19 at hotmail.com,+44 2779 010432,$183.28,E-mail,N,-23.799036,47.630099,Great service!,"P529,P754",4,,"{""ref"": 9782, ""promo"": ""A""}"
462,Alice Johnson,2023-12-14,01-29-25 00:28:45,unknown,"$54,285",Uk,alice97@company.co.uk,+1-112-359-0426,$40.45,,,-1.284375,-34.455691,<script>alert('x')</script>,"P213,P808,P152",5,,"{""ref"": 6735, ""promo"": ""C""}"
671,Charlie Smith,Jul 12 2023,15/11/2025,unknown,"€53,786",France,charlie81@gmail.com,(396) 770-5467,$216.04,Email,unsubscribed,-12.365693,-43.545425,   spaced out   ,"P535,P662,P769",1,yes,"{""ref"": 9478, ""promo"": null}"
656,Mikhail Johnson,Nov 05 2025,11-Nov-2024,73,"$87,067",España,mikhail50 at example.com,+1 471 590 1125x99,$82.31,E-mail,Yes,57.725309,-8.153857,,"P671,P930",5,N,"{""ref"": 3189, ""promo"": ""A""}"
786,Mikhail Johnson,16/03/2024,Dec 03 2024,33,"$55,522",Germany,mikhail88@example.com,8659181980,$151.67,Email,0,50.740364,95.709112,N/A,"P324,P115,P851,P786",5,yes,"{""ref"": 1304, ""promo"": ""A""}"
60,O'Neil Chen,2022-10-04,May 27 2024,21,"$48,998",Germany,oneil65@mail.org,0421 722 332,$130.46,email,unsubscribed,-22.569729,45.309570,no comment,P497,5,no,"{""ref"": 1202, ""promo"": null}"
715,Zoë Lopez,"23 Aug, 2023","01 Mar, 2024",,"$97,585",Uk,zoë45@hotmail.com,0476 229 579,$93.59,,No,-33.314680,-145.207860,Loved it 😊,"P191,P876",1,yes,"{""ref"": 3826, ""promo"": null}"
327,Zoë BrownJr,04-Sep-2025,"15 Aug, 2024",,"€46,220",AUS,zoë87@mail.org,910-452-0360,$54.54,E-mail,,-79.460833,-59.674205,no comment,"P769,P444",5,yes,"{""ref"": 6670, ""promo"": ""B""}"
425,李 Lopez,16/09/2025,01-25-24,38,"€50,208",Australia,李33@mail.org,+44 3446 746215,$141.53,,1,-40.361838,135.752609,no comment,"P165,P552,P103,P444,",2,Y,"{""ref"": 9415, ""promo"": ""A""}"
721,Élodie Nguyen,"12 Nov, 2025",Jan 22 2024,38,"$34,631",france,élodie30@hotmail.com,293 229 7254 ext.123,$91.08,E-mail,FALSE,-67.401038,166.852781,   spaced out   ,"P340,P756,P187",5,yes,"{""ref"": 8446, ""promo"": ""A""}"
478,Anne-Marie Khan,2023/08/19,never,,49268 USD,Spain,annemarie68@example.com,+44 1567 566505,$167.08,Phone,TRUE,82.912856,-109.106746,REF: 000123,"P676,P840,P799",3,,"{""ref"": 8126, ""promo"": ""C""}"
44,Élodie García,06-26-23,2025/03/25,unknown,"$65,352",Germany,élodie84@mail.org,752-654-7935,$20.34,phone,unsubscribed,78.507859,70.570727,<script>alert('x')</script>,P844,3,,"{""ref"": 2133, ""promo"": null}"
662,Sara García,2021-11-15,01-14-25,unknown,"$51,436",France,sara44@gmail.com,+44 2606 741514,$133.64,,1,-14.819941,-138.110945,Loved it 😊,"P776,P239,P564",2,Y,"{""ref"": 3855, ""promo"": ""C""}"
636,Diana Khan,28-Jan-2022,Jan 19 2024,51,"$62,293",España,diana83@hotmail.com,175-049-9887,$140.18,,0,77.976916,-84.421293,REF: 000123,"P270,P105",1,no,"{""ref"": 3788, ""promo"": null}"
824,Élodie Johnson,10-02-21,"24 Dec, 2023 00:28:45",22,"$67,908",united states,élodie37@mail.org,,$49.18,phone,1,-67.707715,-154.607170,Loved it 😊,"P796,P525,P102",4,N,"{""ref"": 5024, ""promo"": ""C""}"
529,O'Neil O'Reilly,November 10 2021,February 01 2025,48,"$58,445",Brasil,oneil41@example.com,(741) 117-3670,$209.95,,TRUE,-56.062691,62.085779,<script>alert('x')</script>,"P668,P398,P847",N/A,,"{""ref"": 1703, ""promo"": ""C""}"
737,Mikhail Johnson,NA,2025-03-15,52,63476 USD,DEU,mikhail21@hotmail.com,546-168-4446,$-6.16,email,1,-64.175498,-125.479612,no comment,"P289,P620",,no,"{""ref"": 3080, ""promo"": ""C""}"
484,Anne-Marie D'Amico,Mar 13 2024,never,74,49082 USD,Australia,annemarie37 at gmail.com,2387351866,$114.71,phone,No,-3.439774,58.476244,   spaced out   ,P617,3,N,"{""ref"": 5383, ""promo"": null}"
219,O'Neil Khan,2021/03/18,05-09-25,,"$64,939",Brazil,oneil33@hotmail.com,7209484131,$286.02,phone,unsubscribed,4.752479,83.372228,,"P200,P649,P900,P152",1,no,"{""ref"": 2366, ""promo"": null}"
742,Alice Lopez,10-Sep-2021,07-29-24,38,$43k,España,alice74@example.com,2946403118,$87.75,,0,-10.825985,51.824369,no comment,P769,5,,"{""ref"": 1975, ""promo"": ""C""}"
821,O'Neil Brown,"23 Jan, 2024",2025/11/07,13,"$71,788",USA,oneil34@company.co.uk,(798) 529-4844,$-26.49,—,Yes,67.662886,145.907640,N/A,"P883,P300",1,Y,"{""ref"": 9561, ""promo"": ""A""}"
